Max Grade,Average Grade,Average Cadence,Distance (mi),Max Speed (mph),Average Speed (mph),Elevation Gain (ft),Elevation Loss (ft),Elevation Low (ft),Elevation High (ft),Hour of Day,Rest Hours
7.370568752288818,-0.3069626986980438,85.6416015625,4.996892479801118,11.667214029312134,8.079084491491319,204.8000139923096,702.134,264.1205,394.3761899871826,20,44.85111111111111
18.24141311645508,-0.1151131242513656,83.78279113769531,8.098197638284649,17.09033089542389,7.100995401620866,745.6611690216065,1125.383,291.3528100128174,951.1618799743652,11,38.64333333333333
7.689279079437256,-0.2767658233642578,88.92797088623047,3.9962709757613424,10.451712920665742,7.975116331577301,182.8829455070496,593.861,285.7750949935913,394.3761899871826,20,81.80333333333333
6.325907707214356,-0.6814979314804077,87.57380676269531,3.1013051584835303,10.741349823474884,8.461270160913468,62.667101251602176,488.869,263.7924050064087,385.5175,20,23.407222222222224
4.724409580230713,-0.0622168853878974,83.93576049804688,3.095090118085768,10.255404531002045,8.626942298650741,87.79956075096132,229.67,285.447,384.8613100128173,19,142.90472222222223
5.850584506988525,-0.0421467535197734,84.26441192626953,3.095090118085768,10.820683433055878,8.567297555685045,191.9385,738.225,253.2931899871826,394.3761899871826,20,49.24722222222222
6.704595565795898,-0.4241268634796142,81.63106536865234,4.4934742075823495,14.45420947265625,7.848909928560257,180.9143379974365,656.2,279.54118998718263,394.70431001281736,20,44.85111111111111
15.808147430419922,-0.2683619558811188,82.3966064453125,8.495960223741454,11.36777589392662,7.671070118188858,696.765678024292,1542.0700000000002,268.3858100128174,951.49,17,21.04722222222222
7.343587875366211,-0.3278349339962005,82.338134765625,13.095090118085768,13.57856051683426,7.879473645925522,253.42443299102783,1768.459,16.405,265.4329050064087,11,66.55416666666667
4.65251350402832,0.2759767174720764,86.67784118652344,1.864512119328776,13.709088593006134,9.624860524177551,171.06039899444582,91.868,285.1189050064087,315.6321899871827,8,92.89083333333332
32.18595886230469,-0.5470064282417297,82.43950653076172,7.998756991920447,11.820272620201113,7.683560462951659,571.973481842041,1161.4740000000002,285.7750949935913,943.6156200256348,18,44.85111111111111
5.5376296043396,-0.4523972570896148,83.05229949951172,3.9962709757613424,11.41765673828125,8.26495057106018,30.283628498077395,272.32300000000004,277.9006899871826,396.6729050064087,16,21.42083333333333
7.760669708251953,-0.043139100074768,81.83548736572266,4.176507147296458,15.800723999023438,6.66877955198288,156.17794800567628,479.026,267.4015,396.6729050064087,17,49.039722222222224
11.028997421264648,-0.08058562874794,84.17327880859375,6.246115599751399,14.062352172851565,8.64808772325516,391.1389459991455,931.804,291.3528100128174,621.7495,18,25.365277777777777
18.67147254943848,-0.0015071907546371,82.76129913330078,8.24735860783095,11.31017545223236,7.19970000576973,803.5989350128174,1341.929,276.9164050064087,951.49,18,24.021944444444443
5.412373065948486,0.1847638338804245,83.67906188964844,1.1746426351771286,12.633438385009766,8.292703574180603,41.66869937419892,65.62,354.0199050064087,396.6729050064087,15,44.84638888888889
5.524852275848389,0.3695779144763946,93.10993957519533,1.5972653822249845,16.986285400867462,11.663708903312685,267.84952351379394,26.248,365.5034050064087,396.6729050064087,15,0.1922222222222222
8.847270011901855,-0.0309939607977867,83.50129699707031,4.008701056556868,11.36777589392662,7.444595351219178,173.5758314933777,262.48,284.7908100128174,396.6729050064087,22,54.520833333333336
23.58577537536621,-0.0629478693008422,84.15709686279297,7.992541951522685,12.102246459960938,8.16139681816101,775.917450012207,1345.21,287.7436899871826,951.1618799743652,13,15.778611111111111
8.170665740966797,0.0870672464370727,83.76797485351562,3.9962709757613424,12.935455230712892,9.342831216812137,203.86988583755493,387.158,277.2445,396.6729050064087,14,48.49638888888889
9.891194343566896,-0.0546775944530963,82.44989776611328,4.201367308887508,10.96629976463318,7.847405369758606,191.80088634109495,830.0930000000001,264.1205,356.3165949935913,17,26.80527777777778
9.463722229003906,-0.2779973745346069,85.36722564697266,3.9962709757613424,12.992513263225556,8.568614911317825,133.09922999572754,334.66200000000003,255.5899050064087,356.3165949935913,18,25.259444444444444
1.352722406387329,0.0093151498585939,84.27123260498047,2.0012430080795527,12.319474670410155,9.86903105735779,0.0,259.199,257.55850000000004,259.85518998718265,16,166.2761111111111
16.049816131591797,-0.5472806096076965,81.34781646728516,8.29707893101305,11.651951904296876,7.982767127752305,550.2474203643799,1302.557,276.9164050064087,951.8181200256348,16,120.24055555555556
7.597363948822021,0.0525805950164794,81.71211242675781,6.146674953387198,11.493707092285156,8.193700298309327,276.8414090042114,616.828,284.7908100128174,385.5175,19,26.30611111111111
49.01129150390625,-0.0911575779318809,82.78598022460938,8.999378495960224,12.223607447624207,7.2792581524848945,1009.6385357971192,1860.327,265.761,1092.2448799743652,16,21.716666666666665
19.142690658569336,-0.0424628779292106,82.45341491699219,8.191423244251087,15.13955760717392,7.362499028205872,799.8581965026856,1463.326,276.9164050064087,951.49,13,44.07888888888889
8.051980018615723,0.1097747832536697,82.1511001586914,2.8278433809819763,10.509421630859377,8.277045709133148,114.01475,236.232,291.3528100128174,385.5175,18,29.06222222222222
16.566633224487305,0.0314155258238315,82.88177490234375,7.513983840894966,18.052561583518983,7.52673060822487,786.2186365356446,1259.904,279.8693100128174,936.0692599487304,15,21.76083333333333
1.4705908298492432,-0.0030258682090789,84.6513671875,6.159105034182723,13.216213049888612,7.995226538658143,102.1229460811615,679.167,289.7123100128174,309.0701899871827,18,26.788055555555555
17.856781005859375,-0.0653291419148445,84.6822280883789,8.272218769422002,16.84449313402176,7.615166771888733,763.2224491729737,1246.78,276.9164050064087,934.7568799743652,6,35.928333333333335
15.542784690856934,-0.0165046211332082,83.8259048461914,8.284648850217527,10.96769392156601,7.200752290248871,857.9585706481934,1443.64,276.9164050064087,1025.9687400512696,18,11.62111111111111
44.56510162353516,-0.2470338642597198,85.23737335205078,8.098197638284649,11.36777589392662,8.104088648080825,1040.661348022461,2897.123,285.447,950.1776200256348,16,94.3625
1.4076569080352783,-0.0045332079753279,85.09085083007812,4.10814170292107,12.680884521484376,8.076424179792404,67.69588233184815,331.38100000000003,291.3528100128174,309.0701899871827,18,25.650277777777777
7.55230712890625,-0.035758763551712,82.89929962158203,3.9962709757613424,12.040668884277345,9.176251330375672,148.30120250320437,354.348,279.2130949935913,396.6729050064087,18,144.27555555555557
1.4803849458694458,0.0970593467354774,82.45783233642578,2.622747047855811,11.990333098888398,8.195645931243897,49.01813862323761,239.513,291.3528100128174,309.7264050064087,18,23.80027777777778
15.63089370727539,0.0271872747689485,84.14192962646484,7.998756991920447,13.108787231445312,8.427977864027024,792.3161920013428,1184.441,277.57259499359134,937.3817400512696,18,47.99
19.19400215148925,0.028998402878642,83.28715515136719,7.501553760099441,11.6546826171875,7.736321356058122,807.1888804931641,1328.805,280.1974050064087,949.1932599487304,13,43.46083333333333
16.808486938476562,-0.0007721715373918,84.15886688232422,8.048477315102549,14.030402832031251,8.699773931503296,803.0277538452148,1184.441,281.5098100128174,951.8181200256348,17,51.43277777777778
11.33030891418457,0.0020686332136392,83.923828125,6.003729024238658,11.733054077148438,9.17598999261856,339.51944300079344,748.068,278.885,543.9898100128174,17,24.023611111111112
17.395376205444336,0.4923629462718963,82.73877716064453,3.9962709757613424,12.20847119140625,8.155473517894745,364.5211726531983,469.183,277.9006899871826,601.0791899871826,9,64.03111111111112
44.54955673217773,-0.1336075961589813,84.04888916015625,3.9962709757613424,13.49877249956131,8.125864483356477,212.9790839996338,593.861,355.33231001281735,555.8013799743652,17,7.913055555555555
17.66147232055664,-0.0023307905066758,84.61054229736328,7.998756991920447,13.10895150089264,8.451073188304902,789.4683464813232,1250.061,282.166,936.0692599487304,18,48.89555555555555
7.567166328430176,0.0015540232416242,83.42969512939453,3.9962709757613424,12.247588653564454,8.100672056913377,158.06399983596802,400.282,276.9164050064087,396.6729050064087,17,47.92972222222223
13.938855171203612,0.1180259063839912,85.16515350341797,5.003107520198882,11.00149609375,8.497306504249574,379.0882949905396,643.076,278.2288100128174,555.8013799743652,7,37.12638888888889
8.123332977294922,-0.0049740229733288,82.33453369140625,4.996892479801118,9.654927166461944,8.096067712306978,218.9723810043335,574.1750000000001,276.9164050064087,438.9978100128174,18,35.55111111111111
1.4049876928329468,0.0,83.49337005615234,2.9956494717215665,13.213191132068635,10.190073291778566,51.76324324989319,216.546,291.3528100128174,309.3983100128174,19,96.39861111111112
11.50429630279541,0.0331754758954048,83.10083770751953,2.9956494717215665,19.12635042667389,9.035756152153017,171.46591809844972,249.356,269.04200000000003,357.629,18,71.11722222222222
15.62497329711914,-0.0260665211826562,82.23088836669922,3.095090118085768,12.534700713634493,8.394624766111376,182.7653699989319,308.414,269.04200000000003,358.28518998718266,21,50.93638888888889
32.979793548583984,0.0530378222465515,83.60529327392578,7.495338719701678,11.36777589392662,8.101310467720031,800.2814883575439,1551.913,270.6825,938.0378799743652,17,20.482777777777777
21.106687545776367,-0.5898998379707336,85.36978912353516,2.802983219390926,13.690483478069304,10.507469597816469,220.15456932067872,305.13300000000004,302.1800949935913,543.9898100128174,17,23.561666666666667
25.656618118286133,0.2383158057928085,84.64044952392578,2.9956494717215665,11.36777589392662,8.635768048048021,267.2210439987183,341.224,277.57259499359134,396.6729050064087,17,48.61666666666667
16.190942764282227,-0.4714354872703552,83.1806640625,7.501553760099441,12.116173095703124,8.771772483587265,597.8731859893799,1003.986,288.0718100128174,937.3817400512696,18,120.77583333333334
42.53487396240234,0.1658451706171035,83.45415496826172,2.54816656308266,13.89495947265625,9.726584912776948,271.46993299102786,288.728,365.17531001281736,583.0336899871827,19,24.655277777777776
16.17693519592285,-0.0048744068481028,82.51438903808594,7.650714729645743,13.76606982421875,7.905730090379715,770.3957316741943,1046.639,292.33709499359134,936.3973799743652,18,47.61527777777778
8.022163391113281,-0.0560647659003734,82.05643463134766,3.6544437538844,15.778286285877227,7.989741112470627,131.93994599914552,400.282,292.009,396.6729050064087,17,44.85111111111111
42.85921478271485,0.1492253243923187,82.99537658691406,6.494717215661901,11.652088439941409,8.275150743722916,809.0188229980469,1148.35,259.85518998718265,937.7097599487304,16,23.90222222222222
49.25076675415039,0.3565793335437774,84.1141586303711,6.028589185829707,11.36777589392662,7.484933100700378,789.317603515625,1026.953,282.166,934.1007400512696,15,22.915277777777774
12.776753425598145,-0.0368364825844764,82.16986846923828,4.045991298943443,11.887558025836944,8.722131109952928,124.48113549423216,475.745,252.9650949935913,325.47518998718266,17,73.54416666666667
40.06547546386719,-0.0339802466332912,83.01925659179688,4.021131137352393,11.364134765625,8.44496801829338,145.28267599487307,374.034,252.9650949935913,326.1314050064087,15,21.93
42.843711853027344,0.3281112015247345,82.49446105957031,5.015537600994406,10.04858609676361,7.997874050140381,411.6123789901733,580.7370000000001,256.57418998718265,483.6193799743653,14,46.761944444444445
47.40995788574219,-0.0232974234968423,82.45562362670898,3.9962709757613424,11.36777589392662,8.729018159866333,145.83479526138305,150.75629526138306,252.9650949935913,326.1314050064087,13,23.494722222222222
41.87996292114258,0.2532067894935608,84.88538360595703,3.0142945929148537,9.734718383789064,8.326936153650284,126.58226264190674,374.034,253.2931899871826,325.8033100128173,11,21.855833333333333
29.966670989990234,0.0108310673385858,84.61204528808594,4.014916096954631,11.55783297777176,8.672756407499314,129.1237534980774,462.621,252.3089050064087,324.1628100128174,14,75.13694444444444
38.26606750488281,-0.0012403608998283,83.54151153564453,5.009322560596644,12.894207599163057,8.503099135637283,262.9393379974365,748.068,232.6229050064087,391.42331001281735,13,70.83055555555556
8.598358154296875,0.1406174153089523,82.563720703125,4.021131137352393,11.176043048381803,8.500678828001023,82.33435225105286,390.439,8.2025,60.37039874839784,16,44.85111111111111
8.302927017211914,-0.15845887362957,83.57963562011719,6.034804226227471,17.288279846191408,8.549167115449906,103.59210800170898,1059.763,3.609100078225136,60.37039874839784,14,21.94972222222222
3.1982924938201904,0.0216110087931156,81.86095428466797,2.013673088875078,11.335189208984376,8.04200279712677,37.23023645877839,121.397,278.5569050064087,318.257,17,98.80083333333332
9.91017723083496,-0.0185594409704208,82.78888702392578,5.021752641392169,14.178079998493196,8.078528748750687,222.41899300384523,606.985,282.82218998718264,447.8565,14,69.60166666666667
17.065584182739258,0.0300521925091743,82.86646270751953,7.029210689869484,14.670263263225555,7.657681091547013,741.3258193511964,1177.879,280.1974050064087,918.0237599487303,19,52.7
1.4743822813034058,0.0,85.10763549804688,3.1013051584835303,13.94775289964676,8.73378730726242,51.65387512302399,255.918,291.0246899871826,308.7420949935913,15,20.642222222222223
45.33415603637695,0.0522722452878952,83.37791442871094,7.010565568676196,8.692842080831529,6.917576296806336,799.6371134948731,1092.573,282.82218998718264,939.6783799743652,14,70.9838888888889
22.64295959472656,-0.0259474571794271,82.0572280883789,6.227470478558111,9.552033691406251,7.223751079559326,682.1007554931641,1318.962,280.85359499359134,925.5701200256348,17,74.07388888888889
14.974814414978027,-0.12042798101902,83.3013687133789,4.021131137352393,11.269515563964845,8.22294292664528,175.55172332763672,547.927,267.4015,358.6133100128173,22,5.148055555555556
16.56081771850586,-0.0006197925540618,84.1268539428711,10.02486016159105,10.374114807128906,7.632209727048875,240.43167599487305,754.63,177.83020250320436,259.85518998718265,10,107.89694444444444
16.493026733398438,-0.0259677935391664,85.84565734863281,5.021752641392169,9.704953613281251,7.794263136863709,303.0987709884643,662.7620000000001,230.9824050064087,451.1375000000001,14,76.84444444444445
4.869565010070801,-0.1062937974929809,84.88963317871094,3.095090118085768,12.546776651382446,9.29507040834427,10.52849468755722,269.04200000000003,256.2460949935913,279.8693100128174,15,24.656944444444445
16.2086181640625,-0.0234805606305599,81.5740737915039,5.027967681789932,10.567640216350556,8.164797409057618,339.9088665008546,794.0020000000001,230.9824050064087,451.1375000000001,15,96.06333333333332
13.915901184082031,-0.0565849617123603,82.73534393310547,4.058421379738968,10.465963828563693,8.158050628185274,144.62648600769043,534.803,252.9650949935913,328.1,16,48.92166666666667
4.863799571990967,-0.0046501825563609,83.87073516845703,4.008701056556868,11.542905791759493,9.401753814220427,0.0,219.827,256.2460949935913,261.49568998718263,14,45.82361111111111
19.64139747619629,-0.0216148104518651,83.56501007080078,8.048477315102549,11.73070523738861,7.952326612472533,160.0518695030213,682.448,177.83020250320436,276.2601899871826,11,44.85111111111111
12.396538734436035,-0.0235481038689613,83.8602294921875,5.009322560596644,14.914374062061311,7.628671000480653,301.65514801025387,652.919,230.9824050064087,451.1375000000001,17,102.06888888888888
16.87543296813965,-0.0305301342159509,85.72333526611328,4.269732753262896,16.65922066450119,8.543638488531114,149.20893949508667,754.63,252.9650949935913,328.42809499359134,14,45.50388888888889
19.698387145996094,-0.0487672872841358,84.2445297241211,5.09633312616532,12.415381360530851,8.687673460006714,288.01711499786376,623.39,230.9824050064087,451.1375000000001,16,49.7175
33.6325798034668,0.2309865355491638,84.59141540527344,4.089496581727781,10.56753141450882,7.7354237408638,290.07322201538085,669.3240000000001,230.9824050064087,451.1375000000001,17,48.88944444444444
47.154090881347656,0.0198806170374155,84.39369201660156,6.252330640149161,12.336997100353242,7.584877192497253,513.5940504760742,1378.02,256.57418998718265,546.9426899871827,15,45.58277777777778
3.9570372104644775,-0.0146941859275102,83.5279541015625,13.107520198881293,10.938872100353242,7.530476271629333,352.1169189987183,2444.3450000000003,94.49279749679566,275.9320949935913,11,44.221944444444446
23.66072463989257,0.0276088863611221,82.15525817871094,4.052206339341206,16.982576538085937,8.097964811086655,132.76696716690066,639.7950000000001,256.57418998718265,329.0843100128173,15,76.6836111111111
41.10555267333984,0.1756440997123718,84.45278930664062,4.599129894344314,10.070322998046876,7.204863293170928,664.4900120239258,990.862,341.8801899871827,1002.3455,10,18.67194444444445
20.24505043029785,-0.0620718970894813,82.45562362670898,2.0012430080795527,11.596572833538056,7.800617911100388,49.70326252365113,56.26526252365112,236.5600949935913,272.9791899871826,10,95.69555555555556
13.468146324157717,0.4308050572872162,82.45562362670898,2.9956494717215665,11.681612139701844,7.900962543010712,245.18633742523195,176.94152741241456,316.61650000000003,516.4293799743652,14,44.85111111111111
8.639413833618164,0.2128406465053558,82.45562362670898,3.9962709757613424,10.495986736774444,7.881219275474549,210.5271202468872,165.57741774368287,285.7750949935913,407.5001899871827,18,75.21972222222222
28.22167587280273,0.044290903955698,82.45562362670898,3.505282784338098,14.759725044250487,8.162085896492005,208.9605273551941,200.7580273551941,277.2445,407.5001899871827,18,48.30472222222223
37.287723541259766,-0.467007964849472,82.45562362670898,2.100683654443754,10.51389957332611,8.059965767860414,66.68278546905518,118.52258296585084,255.2618100128174,334.9900949935913,21,74.66638888888889
46.62632369995117,0.0597567670047283,82.45562362670898,8.00497203231821,11.36777589392662,7.068420983552933,912.8440293884278,887.5802893371582,309.3983100128174,936.0692599487304,18,21.26305555555556
22.78264236450196,-0.0059833158738911,82.45562362670898,5.189558732131759,11.185,7.048886786222459,670.7502757720948,672.3917269897461,330.0685949935913,952.4742599487304,18,120.21666666666668
35.52847671508789,0.0570796094834804,81.56151580810547,5.003107520198882,10.636855254650117,7.619528445720673,273.02404740905763,761.192,255.2618100128174,406.844,21,50.475
16.018474578857422,0.163283571600914,81.46475982666016,6.047234307022996,13.75436722612381,7.776917776584626,396.4760279846192,557.77,285.7750949935913,407.5001899871827,8,59.03194444444444
6.14595890045166,-0.2229958325624466,80.76535034179688,2.0012430080795527,15.726097669124604,7.303069755554199,47.04954050064087,331.38100000000003,320.5536899871827,389.1265949935913,19,59.418055555555554
29.412425994873047,0.0450519733130931,82.45562362670898,3.9962709757613424,11.36777589392662,7.946794252157211,241.93006908416749,232.41518910980224,253.2931899871826,407.5001899871827,18,22.65361111111111
11.445337295532228,-0.4043436050415039,81.13494110107422,5.009322560596644,14.24012158203125,7.40381759428978,166.97360499954223,561.051,248.69981001281735,376.33068998718267,21,26.98555555555556
6.920404434204102,0.3938376903533935,83.6283950805664,2.0198881292728403,9.999390597343446,7.597080599069596,104.33579749679566,180.455,341.5520949935913,407.5001899871827,18,20.815
27.343870162963867,0.0830969735980033,81.39238739013672,5.083903045369794,11.596572833538056,6.992299695014954,677.1410065307617,1141.788,311.695,951.8181200256348,18,144.62611111111113
7.608968734741211,-0.0062010041438043,82.2559585571289,5.009322560596644,10.226883514881134,7.815164824008942,250.79964801025392,452.778,285.7750949935913,407.5001899871827,9,63.12111111111111
34.92818832397461,0.0914283543825149,81.478759765625,4.008701056556868,12.717348072052005,7.44874848818779,485.2333460083008,721.82,330.72481001281733,802.2045,18,56.965833333333336
21.49873352050781,0.0352173224091529,82.45562362670898,2.9956494717215665,12.840466956138613,7.887786319971085,66.92928225898743,61.351579755783085,237.2163100128174,272.32300000000004,12,90.05583333333334
6.000710964202881,0.1161460280418396,81.34794616699219,2.5108763206960845,15.81565225172043,8.199557464122774,118.6315849990845,367.472,316.9445949935913,406.51590500640873,18,53.92583333333334
47.47394943237305,-0.1064287349581718,82.17005157470703,7.004350528278434,10.44928514623642,7.187948340177536,698.6014780273438,964.614,346.1455,933.1163799743651,16,93.7575
47.54425430297852,-0.0636469051241874,81.1887435913086,8.00497203231821,13.323967407226563,7.290808748006821,803.8672785186768,1168.036,320.5536899871827,940.9907599487306,7,87.39083333333333
6.416951656341553,-0.1479375809431076,82.54429626464844,3.107520198881293,11.560854895591737,8.388095588922498,169.8765084991455,492.15,255.2618100128174,407.5001899871827,0,64.18805555555555
47.708038330078125,4.832171440124512,82.9168701171875,2.299564947172157,8.581101522684097,6.768068166017533,598.9309400177002,108.273,330.72481001281733,922.2891200256348,8,8.876944444444446
12.378890991210938,-2.251604080200196,83.68373107910156,5.009322560596644,10.323733154296876,7.500947771787644,171.49787150192262,1089.292,312.6793100128173,926.2262599487306,9,0.6761111111111111
34.17543411254883,0.005014210473746,83.0,6.196395276569298,10.14481705904007,8.052925115346909,384.9790106811524,744.787,269.6981899871826,406.51590500640873,21,83.45305555555555
25.888504028320312,0.0250491425395011,82.50902557373047,4.71100062150404,12.048451416015626,7.075832842350007,637.691957901001,816.969,331.38100000000003,944.5998799743652,8,35.00666666666667
20.619178771972656,0.1835187822580337,81.10798645019531,5.009322560596644,10.720232666015626,7.871048436641693,345.9585857315064,495.431,248.69981001281735,407.5001899871827,19,35.56
7.590881824493408,0.1644413620233535,84.05229949951172,3.095090118085768,16.8595120549202,8.76274886417389,120.85986241149902,246.075,252.9650949935913,295.61809499359134,12,40.477222222222224
15.079394340515137,0.3903696238994598,83.15602111816406,4.008701056556868,11.199928252696992,8.154022826671602,293.0343125,423.249,230.6543100128174,451.4656200256348,17,53.10916666666667
3.588764190673828,-0.0091520519927144,82.97236633300781,6.109384711000621,11.934398285388948,8.813439855575561,65.02941899871827,882.589,66.27620250320435,98.43,10,64.80388888888889
6.349206447601318,-0.0549477972090244,84.92076873779297,2.4860161591050343,9.427357447624209,7.463750875473024,62.92958100128174,301.85200000000003,228.68568998718263,275.9320949935913,17,31.549444444444443
17.29407501220703,0.0663533881306648,80.75724029541016,7.302672467371038,9.37527443265915,7.304575914382936,497.0332009735108,958.052,248.69981001281735,407.5001899871827,21,76.18277777777777
7.739928722381592,-0.0294671859592199,84.19913482666016,4.002486016159105,8.599014892578126,6.937874240398408,204.76668382644652,488.869,285.7750949935913,397.001,8,34.412777777777784
1.5168755054473877,0.1266473531723022,85.91150665283203,2.498446239900559,12.806816253185271,9.975905399799348,51.40020352363587,141.083,290.6965949935913,308.414,8,48.090555555555554
42.41886520385742,-0.109682485461235,84.2016830444336,10.02486016159105,13.055100989341735,7.790152133941651,807.1424210205079,1456.764,255.2618100128174,937.7097599487304,14,30.2325
